,0,1
123323,7.8,4.0
123324,5.4,16.0
123325,9.7,3.0
123326,0.0,0.0
123329,3.7,3.0
123330,8.0,5.0
123331,4.0,1.0
123334,6.7,10.0
123335,9.2,26.0
123337,6.5,26.0
123340,5.0,3.0
123343,7.0,1.0
123344,2.5,2.0
123348,6.5,17.0
123349,0.0,0.0
123351,2.2,6.0
123353,0.0,0.0
123354,6.3,11.0
123355,5.3,8.0
123356,0.0,0.0
123358,4.3,9.0
123359,5.7,100.0
123360,5.8,5.0
123362,6.2,137.0
123364,6.8,5.0
123365,4.7,6.0
123366,6.5,30.0
123367,10.0,1.0
123369,1.5,2.0
123370,6.2,9.0
123375,5.9,15.0
123377,7.1,274.0
123379,8.0,1.0
123380,6.3,25.0
123381,0.0,0.0
123382,4.4,5.0
123384,5.0,1.0
123386,4.5,4.0
123388,0.0,0.0
123389,2.5,10.0
123390,8.0,2.0
123392,4.6,19.0
123396,6.8,5.0
123397,8.0,1.0
123398,6.3,4.0
123404,2.0,2.0
123405,0.0,0.0
123406,6.4,8.0
123408,0.0,0.0
123409,5.1,7.0
123410,0.0,0.0
123411,6.0,1.0
123413,5.4,10.0
123414,0.0,0.0
123415,0.0,0.0
123416,0.0,0.0
123417,0.0,0.0
123421,5.0,1.0
123422,5.4,12.0
123423,2.0,1.0
123426,5.3,4.0
123427,7.0,1.0
123431,6.2,59.0
123434,4.5,4.0
123435,0.0,0.0
123439,1.9,5.0
123440,0.0,0.0
123441,3.3,2.0
123442,0.0,0.0
123443,2.0,1.0
123447,5.3,5.0
123448,9.1,8.0
123450,6.0,4.0
123451,6.0,4.0
123452,5.8,4.0
123455,4.0,1.0
123459,7.0,1.0
123460,5.7,16.0
123463,8.2,13.0
123464,6.1,4.0
123468,0.0,0.0
123471,0.0,0.0
123473,7.0,3.0
123475,0.0,0.0
123479,4.3,3.0
123481,0.0,0.0
123482,0.0,0.0
123483,0.0,0.0
123484,0.0,0.0
123485,0.0,0.0
123487,0.0,0.0
123488,0.0,0.0
123489,6.4,7.0
123490,0.0,0.0
123491,0.0,0.0
123492,0.0,0.0
123493,0.0,0.0
123495,4.7,9.0
123496,0.0,0.0
123497,6.0,2.0
123498,7.1,13.0
123499,8.5,1.0
123501,3.5,1.0
123503,7.0,2.0
123505,5.0,1.0
123506,5.6,11.0
123507,7.0,2.0
123508,0.0,0.0
123509,0.0,0.0
123510,0.0,0.0
123511,9.1,11.0
123513,8.0,25.0
123514,7.1,14.0
123515,1.0,1.0
123516,0.0,0.0
123517,5.9,9.0
123520,0.0,0.0
123524,4.0,1.0
123525,0.0,0.0
123532,5.7,5.0
123539,5.0,2.0
123542,8.0,1.0
123544,7.0,2.0
123546,7.0,1.0
123548,0.0,0.0
123553,6.4,3996.0
123556,6.4,10.0
123557,2.8,4.0
123560,0.0,0.0
123561,7.2,6.0
123562,4.3,2.0
123568,5.6,44.0
123569,9.0,3.0
123570,7.7,7.0
123571,5.1,59.0
123581,7.0,10.0
123587,5.9,53.0
123592,8.0,42.0
123593,0.0,0.0
123594,7.3,28.0
123598,8.0,1.0
123599,6.7,23.0
123601,6.6,32.0
123602,6.3,4.0
123603,0.0,0.0
123605,5.7,3.0
123606,6.0,21.0
123608,0.0,0.0
123610,6.9,6.0
123611,7.4,38.0
123612,7.4,39.0
123613,4.5,4.0
123615,3.5,6.0
123617,6.7,6.0
123619,4.0,4.0
123620,6.1,7.0
123621,5.7,3.0
123623,6.4,12.0
123625,5.3,4.0
123627,0.0,0.0
123628,7.0,12.0
123629,6.3,4.0
123631,8.0,6.0
123632,4.8,5.0
123634,5.6,6.0
123636,3.0,2.0
123638,0.0,0.0
123641,3.0,1.0
123642,5.8,7.0
123643,9.0,1.0
123644,0.0,0.0
123648,8.4,19.0
123649,6.2,5.0
123651,6.7,8.0
123652,5.3,5.0
123653,5.8,4.0
123654,0.0,0.0
123655,4.1,5.0
123656,4.9,12.0
123657,0.0,0.0
123658,0.0,0.0
123659,0.0,0.0
123661,6.0,1.0
123663,7.0,2.0
123664,0.0,0.0
123665,6.3,13.0
123667,0.0,0.0
123668,0.0,0.0
123669,8.3,2.0
123670,4.3,3.0
123675,7.3,3.0
123676,5.8,10.0
123678,7.7,532.0
123680,5.0,4.0
123681,7.3,2.0
123685,0.0,0.0
123686,7.1,5.0
123688,0.0,0.0
123689,0.0,0.0
123690,6.1,8.0
123691,7.9,8.0
123699,5.8,3.0
123700,5.9,4.0
123701,5.3,3.0
123702,2.6,7.0
123703,6.0,7.0
123706,0.0,0.0
123707,7.0,24.0
123712,5.3,7.0
123714,0.0,0.0
123715,5.7,3.0
123718,0.0,0.0
123719,4.0,1.0
123723,5.6,9.0
123725,5.3,3.0
123728,6.0,3.0
123730,5.8,4.0
123739,6.0,3.0
123742,5.6,31.0
123744,4.6,5.0
123746,0.0,0.0
123747,8.0,1.0
123748,7.0,3.0
123749,7.0,3.0
123753,6.3,11.0
123755,6.4,14.0
123756,5.4,10.0
123757,5.8,17.0
123758,0.0,0.0
123760,0.0,0.0
123761,7.0,1.0
123762,6.3,6.0
123763,5.1,11.0
123770,5.9,24.0
123771,4.0,5.0
123772,6.5,18.0
123774,0.0,0.0
123777,6.1,10.0
123778,6.9,11.0
123781,5.0,1.0
123782,5.7,3.0
123784,8.0,2.0
123788,6.1,6.0
123789,4.0,1.0
123790,5.9,20.0
123791,6.7,10.0
123793,6.7,26.0
123797,6.3,36.0
123804,0.0,0.0
123805,6.0,3.0
123806,6.9,8.0
123813,4.3,4.0
123814,5.8,4.0
123815,6.0,2.0
123817,6.9,16.0
123819,0.0,0.0
123821,0.0,0.0
123823,6.0,3.0
123825,5.9,8.0
123828,5.7,3.0
123835,2.0,1.0
123836,8.0,1.0
123839,7.4,9.0
123842,0.0,0.0
123845,0.0,0.0
123846,6.0,3.0
123847,4.5,2.0
123849,6.3,12.0
123851,3.3,6.0
123858,4.3,5.0
123861,0.0,0.0
123862,1.0,1.0
123863,4.0,11.0
123864,5.0,12.0
123865,6.0,4.0
123866,7.6,10.0
123867,6.0,20.0
123868,5.9,14.0
123871,5.0,1.0
123873,6.7,10.0
123876,5.0,5.0
123879,4.6,11.0
123883,6.7,16.0
123884,6.6,10.0
123886,4.0,1.0
123888,7.5,20.0
123889,10.0,1.0
123891,0.0,0.0
123892,8.0,6.0
123896,5.4,15.0
123897,0.0,0.0
123906,4.8,2.0
123907,0.0,0.0
123908,4.8,4.0
123909,6.0,4.0
123911,0.0,0.0
123913,7.0,2.0
123916,6.8,6.0
123919,6.1,9.0
123928,5.6,10.0
123930,7.1,6.0
123933,6.0,1.0
123935,5.7,3.0
123938,6.9,5.0
123940,5.5,2.0
123943,4.0,1.0
123945,4.6,7.0
123946,0.0,0.0
123949,5.1,18.0
123950,6.3,8.0
123951,5.8,5.0
123957,6.9,30.0
123960,7.0,2.0
123961,5.1,19.0
123963,0.0,0.0
123964,5.7,11.0
123968,6.6,4.0
123969,7.3,31.0
123972,0.0,0.0
123976,6.5,2.0
123979,7.0,19.0
123980,0.0,0.0
123984,0.0,0.0
123985,9.0,2.0
123987,0.0,0.0
123988,0.0,0.0
123989,7.0,1.0
123991,3.8,3.0
123992,1.5,2.0
123994,6.0,1.0
123997,7.0,10.0
124000,3.0,1.0
124003,0.0,0.0
124007,8.0,17.0
124010,0.0,0.0
124013,4.6,8.0
124015,3.3,2.0
124019,6.2,10.0
124020,4.3,4.0
124023,5.3,3.0
124027,5.4,8.0
124028,0.0,0.0
124029,5.4,5.0
124031,3.1,8.0
124032,1.0,1.0
124034,6.0,1.0
124036,1.0,1.0
124037,0.0,0.0
124039,5.0,1.0
124042,6.0,10.0
124043,4.8,4.0
124045,3.0,1.0
124046,3.7,3.0
124049,6.5,4.0
124052,7.5,22.0
124054,3.4,26.0
124056,6.0,1.0
124057,4.3,4.0
124058,5.5,14.0
124059,5.4,4.0
124065,6.0,2.0
124066,6.4,22.0
124067,7.2,82.0
124068,4.5,2.0
124069,7.1,8.0
124070,0.0,0.0
124071,7.1,77.0
124072,5.7,7.0
124073,5.8,13.0
124075,7.2,72.0
124076,3.2,6.0
124078,6.0,2.0
124079,0.0,0.0
124080,5.9,8.0
124082,0.0,0.0
124083,6.6,7.0
124085,7.2,25.0
124090,6.0,1.0
124091,6.1,29.0
124092,0.0,0.0
124094,0.0,0.0
124096,6.7,17.0
124097,5.9,58.0
124101,3.5,12.0
124103,5.5,6.0
124105,4.0,2.0
124107,5.0,5.0
124108,6.7,33.0
124109,7.0,1.0
124110,0.0,0.0
124111,6.6,13.0
124113,0.0,0.0
124114,4.8,8.0
124115,4.9,6.0
124117,5.2,68.0
124118,2.0,1.0
124120,6.5,2.0
124122,2.5,2.0
124124,4.4,12.0
124126,6.5,1.0
124132,6.4,12.0
124134,5.5,39.0
124136,5.0,1.0
124137,2.0,1.0
124138,3.4,7.0
124142,0.0,0.0
124148,0.0,0.0
124149,6.5,1.0
124151,0.0,0.0
124153,0.0,0.0
124154,5.5,1.0
124155,9.0,2.0
124157,6.7,225.0
124158,8.2,5.0
124160,9.8,2.0
124162,6.2,3.0
124166,0.0,0.0
124167,4.4,15.0
124169,6.8,4.0
124170,0.0,0.0
124171,0.0,0.0
124173,6.6,5.0
124174,7.5,2.0
124175,6.0,4.0
124176,5.4,9.0
124177,6.2,13.0
124178,4.2,5.0
124181,0.0,0.0
124182,6.7,3.0
124183,4.9,7.0
124184,9.0,2.0
124185,7.0,3.0
124186,6.0,1.0
124189,6.1,7.0
124191,0.0,0.0
124197,5.0,1.0
124201,4.3,9.0
124202,5.3,12.0
124205,0.0,0.0
124207,5.1,11.0
124208,8.3,3.0
124210,3.0,4.0
124215,8.0,1.0
124216,0.0,0.0
124217,7.0,1.0
124224,0.0,0.0
124227,4.9,7.0
124228,0.0,0.0
124229,0.0,0.0
124230,2.0,3.0
124232,4.7,3.0
124233,3.3,3.0
124234,0.0,0.0
124236,0.0,0.0
124240,5.6,5.0
124248,2.0,1.0
124249,0.0,0.0
124250,5.5,2.0
124253,0.0,0.0
124255,0.0,0.0
124256,0.0,0.0
124260,3.0,2.0
124262,6.5,1.0
124264,0.0,0.0
124265,0.0,0.0
124266,3.0,3.0
124267,5.5,4.0
124269,4.6,7.0
124275,6.9,8.0
124277,7.6,116.0
124284,0.0,0.0
124286,0.0,0.0
124288,8.0,1.0
124290,0.0,0.0
124291,8.0,1.0
124293,0.0,0.0
124294,6.2,70.0
124295,5.1,10.0
124296,5.7,6.0
124297,0.0,0.0
124298,6.6,5.0
124300,6.7,6.0
124301,0.0,0.0
124303,0.0,0.0
124304,6.0,5.0
124305,7.2,17.0
124306,6.5,9.0
124307,5.8,6.0
124309,6.0,5.0
124310,6.6,8.0
124311,8.0,1.0
124312,5.2,5.0
124313,7.3,6.0
124315,7.7,27.0
124316,6.8,4.0
124320,5.0,2.0
124321,0.0,0.0
124322,6.0,2.0
124323,0.0,0.0
124324,5.1,8.0
124326,5.3,6.0
124332,0.0,0.0
124334,0.0,0.0
124336,5.7,3.0
124337,0.0,0.0
124339,0.0,0.0
124340,5.7,3.0
124341,3.0,1.0
124344,5.0,1.0
124346,7.5,1.0
124347,8.0,1.0
124348,10.0,1.0
124349,0.0,0.0
124352,5.4,17.0
124354,4.0,1.0
124356,7.5,2.0
124357,0.0,0.0
124361,8.0,1.0
124362,5.0,1.0
124363,0.0,0.0
124364,6.5,18.0
124366,5.0,1.0
124368,7.0,2.0
124371,0.0,0.0
124375,0.0,0.0
124379,5.8,6.0
124380,7.7,10.0
124381,5.8,3.0
124382,6.5,4.0
124383,6.0,1.0
124385,5.5,4.0
124386,7.3,2.0
124387,0.0,0.0
124388,1.0,1.0
124392,4.3,3.0
124393,4.6,24.0
124395,4.8,5.0
124396,5.5,2.0
124398,3.0,2.0
124400,5.0,6.0
124407,5.0,6.0
124408,3.3,3.0
124409,4.3,16.0
124412,0.0,0.0
124413,5.2,6.0
124414,8.0,21.0
124418,6.0,15.0
124422,10.0,1.0
124423,5.6,22.0
124424,0.0,0.0
124427,5.3,4.0
124428,4.5,4.0
124429,5.5,6.0
124430,0.0,0.0
124438,4.0,2.0
124439,0.0,0.0
124440,0.0,0.0
124441,5.0,5.0
124447,0.0,0.0
124448,4.0,2.0
124450,3.5,1.0
124453,0.0,0.0
124458,0.0,0.0
124459,5.6,1212.0
124460,6.8,4.0
124461,4.3,71.0
124466,0.0,0.0
124468,6.4,7.0
124470,5.5,246.0
124471,5.8,53.0
124472,7.2,6.0
124473,5.3,6.0
124475,5.9,23.0
124476,2.0,1.0
124478,6.0,7.0
124479,6.5,10.0
124480,6.9,7.0
124482,6.0,1.0
124484,6.5,2.0
124487,5.7,7.0
124489,0.0,0.0
124491,6.9,19.0
124496,0.0,0.0
124499,7.3,4.0
124501,6.0,9.0
124504,5.8,5.0
124505,4.6,6.0
124506,0.0,0.0
124509,0.0,0.0
124510,7.0,1.0
124511,2.0,1.0
124515,0.0,0.0
124517,6.7,23.0
124519,6.3,8.0
124521,5.4,4.0
124523,6.1,4.0
124524,5.6,17.0
124525,5.8,9.0
124527,5.9,7.0
124529,5.7,15.0
124530,4.5,5.0
124532,8.2,6.0
124536,4.0,5.0
124537,2.1,4.0
124541,5.3,6.0
124544,4.5,2.0
124545,5.3,6.0
124552,6.5,4.0
124553,3.3,8.0
124555,6.3,5.0
124556,1.6,5.0
124557,5.5,7.0
124560,0.0,0.0
124570,6.2,5.0
124571,4.6,4.0
124574,7.5,2.0
124576,7.0,1.0
124577,0.0,0.0
124578,5.0,3.0
124581,3.8,13.0
124582,6.5,8.0
124583,0.0,0.0
124584,7.0,2.0
124585,8.0,2.0
124586,5.0,1.0
124589,6.0,1.0
124591,7.0,3.0
124592,5.0,1.0
124593,0.0,0.0
124594,6.7,6.0
124595,8.0,6.0
124597,4.8,11.0
124599,2.0,2.0
124601,6.0,12.0
124604,5.0,3.0
124607,4.8,8.0
124608,0.0,0.0
124609,6.6,5.0
124611,7.6,39.0
124613,2.0,1.0
124614,5.8,20.0
124615,2.0,1.0
124617,7.0,6.0
124618,5.5,6.0
124619,7.0,1.0
124620,7.0,5.0
124623,7.1,77.0
124624,6.6,11.0
124625,4.8,4.0
124626,6.9,8.0
124627,0.0,0.0
124629,7.0,2.0
124630,6.5,8.0
124632,7.3,4.0
124633,6.8,5.0
124635,0.0,0.0
124636,6.8,4.0
124637,2.0,2.0
124639,0.0,0.0
124641,5.0,2.0
124642,5.9,5.0
124643,6.3,3.0
124645,5.8,5.0
124646,5.0,3.0
124647,2.0,4.0
124656,4.7,3.0
124668,4.1,14.0
124669,0.0,0.0
124670,4.0,4.0
124674,6.5,2.0
124675,0.0,0.0
124676,5.2,5.0
124678,5.8,2.0
124680,6.6,5.0
124681,2.0,1.0
124682,0.0,0.0
124683,5.9,7.0
124684,0.0,0.0
124685,7.5,2.0
124686,5.4,7.0
124687,5.5,4.0
124688,0.0,0.0
124689,0.0,0.0
124691,5.0,2.0
124692,0.0,0.0
124693,5.0,2.0
124694,0.0,0.0
124695,6.0,3.0
124696,0.0,0.0
124697,5.9,30.0
124698,0.0,0.0
124700,0.0,0.0
124701,2.5,4.0
124703,0.0,0.0
124704,0.0,0.0
124706,6.7,13.0
124707,10.0,1.0
124708,5.0,1.0
124709,0.0,0.0
124711,4.8,6.0
124713,4.0,5.0
124715,0.0,0.0
124717,0.0,0.0
124718,0.0,0.0
124719,0.0,0.0
124721,5.8,20.0
124723,0.0,0.0
124724,0.0,0.0
124725,0.0,0.0
124726,6.2,26.0
124727,0.0,1.0
124728,0.0,0.0
124729,0.0,0.0
124730,6.7,7.0
124731,6.3,6.0
124733,5.6,24.0
124734,2.5,2.0
124735,6.3,3.0
124739,4.2,5.0
124742,4.6,5.0
124744,0.0,0.0
124754,10.0,1.0
124755,2.0,1.0
124762,2.8,4.0
124763,4.0,2.0
124764,0.0,0.0
124766,6.2,6.0
124767,0.0,0.0
124768,0.0,0.0
124783,0.0,0.0
124785,0.0,0.0
124787,4.3,3.0
124788,0.0,0.0
124789,2.0,1.0
124790,5.5,2.0
124791,6.0,2.0
124794,0.0,0.0
124797,0.0,0.0
124799,8.3,4.0
124804,6.2,3.0
124807,5.5,12.0
124810,0.0,1.0
124815,3.4,5.0
124818,5.6,17.0
124819,5.2,6.0
124821,5.8,4.0
124822,0.0,0.0
124823,6.0,3.0
124824,5.3,3.0
124827,1.0,2.0
124828,0.0,0.0
124829,6.3,4.0
124830,1.0,1.0
124832,7.5,2.0
124834,7.0,8.0
124835,7.3,16.0
124837,5.6,7.0
124838,1.0,1.0
124839,6.5,6.0
124840,4.4,7.0
124841,5.4,7.0
124843,4.7,15.0
124844,1.0,1.0
124845,0.0,0.0
124846,4.0,7.0
124847,6.5,15.0
124848,5.7,3.0
124849,0.0,0.0
124850,5.0,2.0
124851,7.2,5.0
124852,5.6,5.0
124853,5.8,4.0
124854,6.0,2.0
124857,5.3,6.0
124862,7.4,4.0
124864,5.7,6.0
124868,4.1,5.0
124870,5.7,13.0
124873,4.1,9.0
124874,5.5,21.0
124880,3.0,4.0
124883,0.0,0.0
124887,6.4,17.0
124891,7.0,1.0
124892,0.0,0.0
124894,4.0,2.0
124902,6.9,9.0
124905,6.3,7580.0
124913,4.1,7.0
124933,0.0,0.0
124953,5.0,1.0
124954,0.0,0.0
124955,6.3,10.0
124960,5.5,4.0
124963,4.1,7.0
124965,7.3,3.0
124968,6.5,2.0
124969,0.0,0.0
124970,9.0,2.0
124973,0.0,0.0
124975,5.4,7.0
124976,0.0,0.0
124977,8.0,1.0
124979,4.8,4.0
124980,7.0,7.0
124984,6.0,1.0
124987,0.0,0.0
124988,0.0,0.0
124989,0.0,0.0
124991,6.8,11.0
124993,7.1,8.0
124994,5.8,5.0
124996,6.6,5.0
124998,5.7,6.0
124999,6.9,7.0
125000,0.0,0.0
125003,0.0,0.0
125005,7.6,5.0
125007,0.0,0.0
125008,5.7,3.0
125010,6.3,5.0
125011,4.6,6.0
125013,0.0,0.0
125016,0.0,0.0
125017,7.5,3.0
125018,0.0,0.0
125021,6.0,3.0
125023,4.4,5.0
125025,5.7,3.0
125026,10.0,1.0
125027,10.0,1.0
125028,0.0,0.0
125029,0.0,0.0
125031,0.0,0.0
125033,0.0,0.0
125034,6.9,11.0
125035,5.3,3.0
125036,0.0,0.0
125038,0.0,0.0
125039,6.8,22.0
125040,3.8,12.0
125042,0.0,0.0
125046,0.0,0.0
125050,0.0,0.0
125051,0.0,0.0
125052,5.0,12.0
125053,0.0,0.0
125054,8.3,2.0
125055,0.0,0.0
125056,0.0,0.0
125057,0.0,0.0
125059,2.9,18.0
125060,4.9,8.0
125061,0.0,0.0
125062,0.0,0.0
125063,4.5,5.0
125065,2.0,2.0
125067,7.0,1.0
125068,6.0,1.0
125069,6.2,8.0
125075,7.4,5.0
125076,8.1,7.0
125077,3.2,6.0
125080,5.0,1.0
125083,6.3,3.0
125084,8.0,3.0
125085,6.1,9.0
125086,7.3,2.0
125087,5.0,2.0
125088,8.0,1.0
125089,4.8,5.0
125090,0.0,0.0
125092,5.5,4.0
125093,4.0,1.0
125094,5.0,1.0
125095,2.0,1.0
125096,4.3,3.0
125097,3.3,4.0
125100,7.0,4.0
125102,6.6,5.0
125103,4.6,8.0
125104,0.0,0.0
125105,5.8,4.0
125109,5.2,19.0
125110,5.0,1.0
125112,4.4,5.0
125113,0.0,0.0
125114,8.0,1.0
125116,0.0,0.0
125120,0.0,0.0
125121,5.5,2.0
125123,4.3,4.0
125124,7.6,12.0
125125,7.9,7.0
125127,5.4,9.0
125130,5.1,5.0
125132,5.5,6.0
125133,4.3,10.0
125134,0.0,0.0
125136,0.0,0.0
125137,4.0,2.0
125139,6.4,19.0
125140,3.8,4.0
125141,3.7,3.0
125142,6.0,2.0
125143,5.4,9.0
125146,7.4,5.0
125148,10.0,1.0
125149,2.8,4.0
125150,6.3,15.0
125153,6.3,9.0
125154,6.8,26.0
125157,4.1,17.0
125158,5.6,9.0
125161,5.5,6.0
125162,6.3,8.0
125164,6.3,12.0
125165,6.7,6.0
125166,3.8,5.0
125167,7.0,5.0
125171,6.0,3.0
125174,6.0,1.0
125175,2.3,4.0
125176,4.8,5.0
125178,5.3,5.0
125180,4.0,2.0
125181,5.4,4.0
125182,5.8,4.0
125183,6.6,16.0
125184,6.8,5.0
125185,6.0,3.0
125186,5.0,4.0
125194,6.3,3.0
125195,0.0,0.0
125202,8.0,1.0
125205,6.3,7.0
125206,0.0,0.0
125216,0.0,0.0
125217,7.4,23.0
125222,6.9,21.0
125223,2.0,1.0
125225,0.0,0.0
125226,6.0,1.0
125227,2.2,3.0
125228,6.0,6.0
125229,6.4,8.0
125230,6.3,8.0
125231,6.6,21.0
125232,6.6,13.0
125233,5.1,14.0
125235,6.7,7.0
125237,6.5,3.0
125238,5.0,4.0
125239,6.8,5.0
125241,10.0,3.0
125244,6.8,41.0
125246,7.6,15.0
125249,6.6,31.0
125250,6.0,7.0
125251,6.9,11.0
125253,7.2,12.0
125255,2.7,3.0
125257,7.0,18.0
125258,10.0,1.0
125259,6.0,5.0
125261,6.8,5.0
125262,5.6,6.0
125263,5.3,6.0
125264,6.6,17.0
125266,6.5,13.0
125268,3.6,4.0
125269,6.5,6.0
125270,7.0,9.0
125271,8.4,9.0
125272,6.0,4.0
125273,5.8,5.0
125277,6.2,11.0
125289,7.0,3.0
125290,6.0,5.0
125292,8.0,1.0
125294,5.2,11.0
125297,6.3,7.0
125298,5.2,6.0
125300,6.7,17.0
125301,6.5,1.0
125302,2.8,5.0
125304,0.0,0.0
125305,7.2,17.0
125308,0.0,0.0
125310,6.0,2.0
125313,6.9,13.0
125317,5.5,7.0
125318,6.5,6.0
125319,7.6,6.0
125320,5.9,6.0
125321,5.7,5.0
125323,2.5,2.0
125324,0.0,0.0
125325,4.9,8.0
125327,6.1,5.0
125329,1.3,2.0
125331,3.8,5.0
125332,2.6,12.0
125337,5.3,4.0
125340,0.0,0.0
125341,6.0,1.0
125342,5.1,9.0
125344,5.0,7.0
125345,6.6,4.0
125346,0.0,0.0
125347,0.0,0.0
125348,0.0,0.0
125349,3.5,4.0
125350,9.3,2.0
125351,3.6,6.0
125354,7.3,9.0
125355,6.2,11.0
125356,0.0,0.0
125358,7.0,16.0
125359,5.5,4.0
125360,6.1,11.0
125362,0.0,0.0
125363,5.5,6.0
125366,0.0,0.0
125368,5.2,5.0
125370,6.5,10.0
125372,6.2,7.0
125373,5.0,4.0
125374,6.8,9.0
125379,0.0,0.0
125381,7.3,5.0
125382,8.0,1.0
125384,0.0,0.0
125386,5.3,9.0
125387,0.0,0.0
125392,8.3,8.0
125395,5.5,42.0
125400,4.0,3.0
125405,5.9,19.0
125407,8.0,1.0
125408,0.0,0.0
125409,5.0,5.0
125410,3.5,2.0
125411,0.0,0.0
125412,0.0,0.0
125413,6.9,12.0
125414,5.9,21.0
125418,4.8,4.0
125420,5.0,2.0
125421,5.7,9.0
125424,4.8,4.0
125428,0.0,0.0
125430,0.0,0.0
125433,0.0,0.0
125434,5.0,2.0
125435,8.0,1.0
125436,4.3,15.0
125437,4.5,1.0
125439,9.0,2.0
125441,6.9,16.0
125442,5.0,2.0
125445,4.9,11.0
125447,0.0,0.0
125448,6.5,10.0
125451,0.0,1.0
125453,5.8,16.0
125456,0.0,0.0
125460,2.0,3.0
125461,0.0,0.0
125464,5.7,3.0
125467,3.6,10.0
125470,7.0,1.0
125472,4.0,1.0
125479,6.1,7.0
125482,7.0,1.0
125484,5.5,1.0
125490,5.9,280.0
125491,0.0,0.0
125494,0.0,0.0
125495,4.9,9.0
125496,8.0,3.0
125498,5.9,5.0
125499,6.8,8.0
125500,4.9,7.0
125501,8.5,2.0
125502,0.0,0.0
125504,5.2,40.0
125506,8.0,4.0
125507,7.1,19.0
125509,5.3,705.0
125510,5.1,7.0
125512,8.5,4.0
125513,5.4,7.0
125515,4.2,6.0
125516,0.0,0.0
125517,5.5,5.0
125520,6.1,16.0
125521,6.4,1038.0
125522,1.3,3.0
125527,5.9,9.0
125530,6.0,8.0
125531,6.5,6.0
125533,0.0,0.0
125535,8.5,2.0
125536,0.0,0.0
125537,6.2,6.0
125539,0.0,0.0
125540,3.6,18.0
125541,5.7,3.0
125547,0.0,0.0
125548,3.0,2.0
125550,5.6,8.0
125552,7.0,10.0
125554,0.0,0.0
125556,6.3,7.0
125558,4.4,47.0
125561,5.9,5.0
125565,8.0,23.0
125568,5.0,2.0
125575,7.9,11.0
125578,7.5,2.0
125582,6.8,19.0
125583,5.0,1.0
125584,0.0,0.0
125585,8.0,1.0
125587,4.7,9.0
125589,6.1,15.0
125597,8.0,2.0
125601,5.3,6.0
125602,5.9,25.0
125609,0.0,0.0
125611,0.0,0.0
125616,0.0,0.0
125619,6.8,17.0
125621,7.0,2.0
125623,6.5,68.0
125627,0.0,0.0
125629,8.0,1.0
125635,0.0,0.0
125636,7.3,1.0
125637,0.0,0.0
125639,0.0,0.0
125643,6.3,2.0
125644,0.0,0.0
125645,6.8,6.0
125646,6.0,2.0
125647,2.0,1.0
125649,5.0,3.0
125651,0.0,0.0
125654,8.5,2.0
125655,6.9,6.0
125657,5.8,8.0
125659,6.0,1.0
125660,6.5,15.0
125662,6.9,7.0
125663,7.5,12.0
125666,5.0,1.0
125668,5.0,3.0
125669,0.0,0.0
125672,6.0,1.0
125673,5.8,28.0
125674,0.0,0.0
125675,3.8,7.0
125680,4.8,6.0
125681,0.0,0.0
125682,5.0,7.0
125686,4.4,9.0
125691,0.0,0.0
125693,7.2,18.0
125694,6.5,2.0
125695,5.0,1.0
125697,4.0,2.0
125698,3.7,3.0
125699,0.0,0.0
125700,6.8,4.0
125702,5.8,8.0
125705,1.0,1.0
125707,6.0,8.0
125708,6.3,10.0
125709,6.2,12.0
125710,5.2,8.0
125711,0.0,0.0
125712,7.3,3.0
125713,6.4,9.0
125715,0.0,0.0
125717,6.7,7.0
125718,0.0,0.0
125719,0.0,0.0
125720,6.0,1.0
125723,0.0,0.0
125725,0.0,0.0
125726,0.0,0.0
125727,5.0,3.0
125729,0.0,0.0
125730,5.2,5.0
125731,0.0,0.0
125733,4.6,5.0
125734,0.0,0.0
125736,5.8,13.0
125738,6.0,4.0
125741,5.8,8.0
125742,7.3,21.0
125743,6.4,5.0
125745,4.2,6.0
125749,5.9,7.0
125751,4.0,9.0
125753,2.0,1.0
125754,4.3,4.0
125755,2.0,1.0
125756,7.0,2.0
125758,0.0,0.0
125759,4.8,5.0
125760,4.6,7.0
125762,4.4,7.0
125764,5.3,6.0
125765,6.2,5.0
125767,0.0,0.0
125769,5.5,14.0
125771,6.3,3.0
125772,4.9,10.0
125773,3.5,2.0
125775,5.9,7.0
125776,6.4,8.0
125778,3.3,9.0
125779,1.0,1.0
125780,5.5,4.0
125784,4.0,1.0
125787,0.0,0.0
125789,6.0,1.0
125790,0.0,0.0
125791,8.0,1.0
125792,0.0,0.0
125793,0.0,0.0
125794,5.6,5.0
125795,6.3,8.0
125796,0.0,0.0
125799,0.0,0.0
125800,0.0,0.0
125801,5.7,11.0
125803,6.0,2.0
125805,0.0,0.0
125806,2.0,1.0
125809,0.0,0.0
125811,0.0,0.0
125815,5.8,6.0
125819,0.0,0.0
125824,4.0,3.0
125825,0.0,0.0
125828,10.0,1.0
125829,6.0,7.0
125833,0.0,0.0
125835,6.4,24.0
125838,7.0,1.0
125840,0.0,0.0
125842,6.0,12.0
125843,4.8,4.0
125844,5.6,9.0
125847,6.0,1.0
125848,5.5,8.0
125849,4.7,3.0
125853,8.0,2.0
125857,0.0,0.0
125858,7.1,10.0
125859,0.0,0.0
125860,7.0,1.0
125862,2.3,3.0
125867,0.0,0.0
125868,10.0,1.0
125869,10.0,1.0
125873,5.3,9.0
125874,4.7,6.0
